STORE_ID,CUSTOMER_ID,STORE_NAME,STORE_ADDRESS,STORE_ZIPCODE,STORE_STATE,STORE_STATE_DESC,STORE_CITY,STORE_COUNTRY,STORE_PHONE,STORE_EMAIL,STORE_WEBSITE,STORE_USER_RATING,STORE_WIFI,STORE_DRIVE_THRU,STORE_SERVICE_CENTER,STORE_SPECIALITY,STORE_SUPER,STORE_LATITUDE,STORE_LONGITUDE
1457,1457,Fall Rural Modern,120 County Line Rd W,44408,OH,Ohio,Columbiana,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,1,0,40.8998708,-80.6531858
1458,1458,First Design Design,1724 Connecticut Ave NW,20009,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,1,0,1,38.91336,-77.046013
1459,1459,Best Goods Store,Apple Packers Rd,16673,PA,Pennsylvania,Roaring Spring,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,1,0,0,0,NULL,NULL
1460,1460,Inc Goods Associates,1480 Main St,02893,RI,Rhode Island,West Warwick,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,1,0,41.695397,-71.521199
1461,1461,General Urban New,16900 W Schulte Rd,95377,CA,California,Tracy,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,1,1,1,37.717295,-121.517706
1462,1462,Import The Goods,20427 N 27th Ave,85027,AZ,Arizona,Phoenix,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,1,1,0,33.671711,-112.116278
1463,1463,Lead Design Spring,219-223 George St Aberdeen,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,1,0,57.1539,-2.105853
1464,1464,Urban Export New,520 Mount Hood St,97058,OR,Oregon,The Dalles,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,1,1,1,45.6023512,-121.1960137
1465,1465,Urban Spring First,415 College Ave,14850,NY,New York,Ithaca,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,0,0,42.4422569,-76.4852607
1466,1466,Lead First Lead,10393 SE US Highway 441,34420,FL,Florida,Belleview,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,1,1,1,29.039713,-82.0294769
1467,1467,First Urban Design,1245 S Jefferson St,32344,FL,Florida,Monticello,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,30.5256988,-83.8722472
1468,1468,Goods Associates Urban,13555 Old Hammond Hwy,70816,LA,Louisiana,Baton Rouge,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,1,1,0,30.4470899,-91.0321561
1469,1469,Design West The,1561 Sandifer Blvd,29678,SC,South Carolina,Seneca,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,1,1,0,34.68499,-83.0022579
1470,1470,East Cold South,1640 US Highway 19,34691,FL,Florida,Holiday,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,28.1823894,-82.7401299
1471,1471,Cents Associates South,3170 W New Haven Ave,32904,FL,Florida,Melbourne,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,28.0789914,-80.6736944
1472,1472,Export New Design,333 E Highland Blvd,34452,FL,Florida,Inverness,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,0,28.83121,-82.327073
1473,1473,Import Group South,3925 Crosshaven Dr,35243,AL,Alabama,Birmingham,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,33.4623762,-86.7312258
4087,4087,Associates South The,Dublin Rd,NULL,WEM,NULL,Athlone,Ireland,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,53.4173905,-7.9063011
1475,1475,Fall North West,5364 Dixie Hwy,40216,KY,Kentucky,Louisville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,0,0,38.1573743,-85.8341439
1476,1476,Urban Winter Urban,6301 SW 41st St,33023,FL,Florida,Miramar,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,25.973493,-80.211301
1477,1477,Import Cents No.1,6600 Hypoluxo Rd,33467,FL,Florida,Lake Worth,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,26.5724741,-80.1488489
1478,1478,East Export Group,720 Locust Ln,40217,KY,Kentucky,Louisville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,38.2070357,-85.7426447
1479,1479,Enterprise Enterprise Dollar,727 W Noble Ave,32696,FL,Florida,Williston,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,1,0,0,29.385631,-82.457691
1480,1480,Summer North Best,815 Pelham Rd S,36265,AL,Alabama,Jacksonville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,0,1,0,33.7933194,-85.7610844
1481,1481,No.1 Inc Winter,915 E Shotwell St,39819,GA,Georgia,Bainbridge,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,0,1,0,30.9040997,-84.5653694
1482,1482,First Associates South,121 Centerway,20770,MD,Maryland,Greenbelt,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,0,0,39.001893,-76.8760889
1483,1483,USA Lead General,1392 Old Highway 16,28640,NC,North Carolina,Jefferson,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,0,36.43542,-81.462949
1484,1484,First Modern Goods,38 Stewart Cir,32547,FL,Florida,Fort Walton Beach,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,1,0,30.439901,-86.604117
1485,1485,North USA North,1409 E Washington St,29607,SC,South Carolina,Greenville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,1,0,1,34.850809,-82.380332
1486,1486,General Modern Associates,2244 45th St,46322,IN,Indiana,Highland,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,1,0,41.5375585,-87.4752933
1487,1487,Store Winter .com,5101 S 36th St,68107,NE,Nebraska,Omaha,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,41.2068595,-95.96725
1488,1488,North Dollar Hot,8063 Greenback Ln,95610,CA,California,Citrus Heights,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,0,1,38.6786294,-121.2635452
1489,1489,North General Import,1515 Washington Ave,47591,IN,Indiana,Vincennes,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,38.6818941,-87.5134026
1490,1490,Goods Export Inc,231 N Walnut St,62863,IL,Illinois,Mount Carmel,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,1,38.4063087,-87.7628502
1491,1491,General Fall Old,4th St and Constitution Ave NW,20565,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,1,0,0,NULL,NULL
1492,1492,Goods Associates Rural,13400 W 87th Street Pkwy,66215,KS,Kansas,Lenexa,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,0,38.9710848,-94.7405764
1493,1493,South First Urban,1601 N 84th St,68505,NE,Nebraska,Lincoln,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,40.8292736,-96.6059784
1494,1494,Cold Spring Old,17810 Welch Plz,68135,NE,Nebraska,Omaha,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,1,41.2076688,-96.1953584
1495,1495,West .com No.1,1990 Grand Ave,50265,IA,Iowa,West Des Moines,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,41.571106,-93.730107
1496,1496,Design Hot Associates,3500 Dodge St Ste 149,52003,IA,Iowa,Dubuque,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,1,0,42.4916104,-90.7248323
1497,1497,Main Goods New,929 Highway D,65065,MO,Missouri,Osage Beach,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,1,0,38.1697485,-92.5893061
1499,1499,General Lead General, 214 Smithdown Rd Wavertree,NULL,NULL,NULL, Liverpool,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,1,1,53.390424,-2.9304462
1498,1498,Design Associates Cold,Bureau Of Land Management 1849 C St NW MIB 56,20240,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,1,NULL,NULL
1500,1500,Export Hot General,17000 Rockside Rd,44137,OH,Ohio,Maple Heights,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,41.400539,-81.559992
1501,1501,South Goods Main,1899 N US Highway 1,32174,FL,Florida,Ormond Beach,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,0,1,29.352144,-81.150636
1502,1502,Spring Lead Spring,2000 Wade Hampton Blvd,29615,SC,South Carolina,Greenville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,0,1,34.881435,-82.355175
1503,1503,Associates General Store,1709 NY AVE MS-901,20006,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,NULL,NULL
1504,1504,Urban .com Urban,305 N Steelhead Way,83704,ID,Idaho,Boise,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,0,0,0,43.607808,-116.290936
1505,1505,Import Export USA,1533 S Lee St,31709,GA,Georgia,Americus,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,1,0,32.0518224,-84.2252688
1506,1506,Rural Store Rural,1603 Capital Ave NE,49017,MI,Michigan,Battle Creek,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,42.3464086,-85.1539918
1507,1507,Old The .com, 20 Queen Avenue,NULL,NULL,NULL, Liverpool,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,0,53.4055106,-2.9003779
1508,1508,Old USA Urban,17050 NE San Rafael St,97230,OR,Oregon,Portland,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,1,1,45.5370825,-122.4867313
1509,1509,Lead Design Winter,250 E Parkcenter Blvd Null,83706,ID,Idaho,Boise,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,NULL,NULL
1510,1510,Cold West Group, 213 Egerton Ct 2 Rodney St,NULL,NULL,NULL, Liverpool,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,0,0,0,53.4030515,-2.9729606
1511,1511,First Urban Lead,650 N Oak Ave,38771,MS,Mississippi,Ruleville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,0,0,33.7309598,-90.5468127
1512,1512,Modern .com Modern,805 W Germantown Pike,19403,PA,Pennsylvania,Norristown,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,40.1535508,-75.3535653
1513,1513,Fall West Fall,Hyper Biggs Shoppe 25 Whitney Dr Ste 122,45150,OH,Ohio,Milford,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,1,0,39.15596,-84.258187
1514,1514,Associates Associates Associates,1400 Independence Ave SW,20250,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,38.8876247,-76.9849292
1515,1515,Rural Group Export, 4 Gayfield Pl Ln Edinburgh,NULL,NULL,NULL, Edinburgh,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,1,0,55.9592719,-3.1841355
1516,1516,North General First, 4 Howe Street,NULL,NULL,NULL, Edinburgh,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,1,1,55.9555159,-3.2018958
1517,1517,East Urban South, 4 Hunter Sq,NULL,NULL,NULL, Edinburgh,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,55.9499045,-3.1879834
1518,1518,The Modern Associates,1955 Peace Haven Rd,27106,NC,North Carolina,Winston Salem,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,1,1,0,36.1175557,-80.3137038
1519,1519,Cents Import General,2603 Glenwood Ave Ste 101,27608,NC,North Carolina,Raleigh,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,1,35.815587,-78.660559
1520,1520,South USA Winter, 57 High Street,NULL,NULL,NULL, Barnsley,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,53.5986692,-1.4608719
1521,1521,Enterprise Summer Cold,Ste 330 Old Tucson Rd,85621,AZ,Arizona,Nogales,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,1,0,31.3930784,-110.9520497
1522,1522,Export USA Design,11744 Manchester Rd,63131,MO,Missouri,Saint Louis,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,0,NULL,NULL
1523,1523,Main Old Import,1103 W North Blvd,34748,FL,Florida,Leesburg,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,28.8211356,-81.8825126
1524,1524,Urban No.1 Summer,1209 Atlantic Blvd,32266,FL,Florida,Neptune Beach,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,0,0,1,NULL,NULL
1525,1525,Rural USA .com,13200 E Colonial Dr,32826,FL,Florida,Orlando,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,0,1,28.563666,-81.183514
1526,1526,Rural New Export,3200A N Ashley St,31602,GA,Georgia,Valdosta,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,30.8765327,-83.2925751
1527,1527,East Goods Best,398 Highway 51 N,39157,MS,Mississippi,Ridgeland,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,0,32.428643,-90.1287259
1528,1528,Old The Goods,4041 Williams Blvd,70065,LA,Louisiana,Kenner,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,0,30.0293001,-90.2394996
1529,1529,West Fall Urban,4224 Highway 90,32571,FL,Florida,Milton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,1,0,30.6035756,-87.1480964
1530,1530,Hot Modern Hot,1108 Farrington St,55117,MN,Minnesota,Saint Paul,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,0,0,0,44.974693,-93.113208
1531,1531,Lead Winter Old,118 S Main St,27924,NC,North Carolina,Colerain,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,0,0,36.2007819,-76.767914
1532,1532,Goods Associates First, 3A Dublin Meuse    Scotland,NULL,NULL,NULL, Edinburgh,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,0,0,1,55.9575558,-3.1952006
1533,1533,General North Winter,5300 Richmond Rd,44146,OH,Ohio,Bedford,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,0,1,0,41.418814,-81.501739
1534,1534,The South North,142 N Merchant St,62523,IL,Illinois,Decatur,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,1,0,39.841911,-88.955284
1535,1535,Import Goods Associates,7520 NW 186th St,33015,FL,Florida,Hialeah,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,1,0,25.9422658,-80.3238222
1536,1536,Import Goods Export, Worcester Ave,NULL,NULL,NULL, Doncaster,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,0,53.53954,-1.11153
1537,1537,Enterprise Cents First,3401 E Federal St,21213,MD,Maryland,Baltimore,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,39.309094,-76.57051
1538,1538,West Modern Cents,3259 E Sunshine St Ste S,65804,MO,Missouri,Springfield,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,37.181087,-93.2287149
1539,1539,Winter Inc Export,421 S 3rd St,55082,MN,Minnesota,Stillwater,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,0,1,45.0531931,-92.8076246
1540,1540,Enterprise Modern Rural,1775 I Steet NW,20006,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,38.901612,-77.041194
1541,1541,Design Store Hot,145 Fairfield Ave,41073,KY,Kentucky,Bellevue,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,1,39.1039046,-84.4861814
1542,1542,East Old Fall,1329 T St NW,20009,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,1,0,1,38.915831,-77.030733
1543,1543,Store West Dollar,1399 New York Ave NW Ste 250,20005,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,1,38.899908,-77.031563
1544,1544,USA Best No.1,1025 N Quincy Ave,52501,IA,Iowa,Ottumwa,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,41.0166212,-92.4385196
1545,1545,Inc Cold No.1,1635 Oxford St,56187,MN,Minnesota,Worthington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,43.6311175,-95.5877426
1546,1546,Hot Fall Import,2790 7th Ave,52302,IA,Iowa,Marion,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,1,42.0333195,-91.5825523
1547,1547,Associates Import Hot,4000 W 6th St,66049,KS,Kansas,Lawrence,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,1,0,38.972459,-95.290632
1548,1548,Enterprise North .com,5150 Center St,68106,NE,Nebraska,Omaha,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,41.241931,-95.993809
1549,1549,Fall Spring First,636 Grand Ave,50309,IA,Iowa,Des Moines,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,41.587587,-93.626175
1550,1550,Associates .com Best,128 W Main St,14482,NY,New York,Le Roy,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,42.979509,-78.005644
1551,1551,Cold Rural Fall,1399 N St NW,20005,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,0,0,NULL,NULL
1552,1552,Associates Modern Cold,760 Cotter St,46613,IN,Indiana,South Bend,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,1,0,0,41.6607249,-86.2609137
1553,1553,Best Design No.1,2105 W Michigan Ave,49202,MI,Michigan,Jackson,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,1,0,42.2474092,-84.4395102
1554,1554,Store Import Group,115 Antwerp Dr,43526,OH,Ohio,Hicksville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,1,0,0,41.2898977,-84.7666941
1555,1555,Urban Hot Store, 1 Brunswick Crescent,NULL,NULL,NULL, London,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,1,1,0,0,51.6242915,-0.1474686
1556,1556,Winter Lead Spring,1955 W. North Ave.,60160,IL,Illinois,Melrose Park,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,0,1,0,41.9080442,-87.8482419
1585,1585,South Lead Goods,11 Sean Costello St,NULL,WEM,NULL,Athlone,Ireland,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,0,53.4228504,-7.9353271
3366,3366,No.1 South General,Emmet St,NULL,MAY,NULL,Ballina,Ireland,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,1,1,1,54.1136569,-9.1520465
1559,1559,South New Urban,504 Advantage Ave,21130,MD,Maryland,Perryman,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,1,0,0,0,39.476388,-76.19168
1560,1560,Inc Best Store,7380 State Road 100 Ste 1,32656,FL,Florida,Keystone Heights,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,29.790401,-82.041894
1561,1561,Modern Modern Rural,RR 1 Box 1096,15672,PA,Pennsylvania,New Stanton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,1,1,1,NULL,NULL
1562,1562,Urban Winter Design,645 Lake St S,56347,MN,Minnesota,Long Prairie,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,1,1,45.9644536,-94.8656653
1563,1563,Dollar Spring Group,GW 2023 G St NW,20052,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,1,1,0,38.8988829,-77.0452025
1564,1564,Enterprise Enterprise First,11100 Leopard St,78410,TX,Texas,Corpus Christi,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,27.8459998,-97.5860868
1565,1565,Store General Old,4428 Kostoryz Rd,78415,TX,Texas,Corpus Christi,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,27.7396859,-97.4060486
1566,1566,Associates USA Cents,5601 Bandera Rd Ste 111,78238,TX,Texas,San Antonio,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,0,29.4807373,-98.5950441
1567,1567,Summer The North,3803 Dunlavy St,77006,TX,Texas,Houston,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,0,0,29.737731,-95.401482
1568,1568,Goods North Old,3909 N Interstate 35,78722,TX,Texas,Austin,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,0,0,NULL,NULL
1569,1569,Fall Modern First,1751 Neal Hawkins Rd,28056,NC,North Carolina,Gastonia,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,35.2160449,-81.1679146
1570,1570,Dollar Urban Dollar,1811 Matthews Township Pkwy,28105,NC,North Carolina,Matthews,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,1,1,35.125185,-80.709277
1571,1571,Best Cents Cold,1 Bankhead Ave Bucksburn,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,0,0,0,57.1826996,-2.1790795
1572,1572,No.1 Associates Lead,7405 W 10th St,46214,IN,Indiana,Indianapolis,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,39.7791184,-86.2912356
1573,1573,.com Import East,412 S Main St,27253,NC,North Carolina,Graham,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,0,0,0,36.063182,-79.39944
1574,1574,First Export Import,1401 E Katella Ave,92867,CA,California,Orange,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,33.810072,-117.838828
1575,1575,Import Cents Fall,555 Eleventh St NW,20004,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,38.8962175,-77.0266488
1576,1576,Cold General No.1,10801 Decatur Rd,19154,PA,Pennsylvania,Philadelphia,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,0,40.089427,-74.992063
1577,1577,Fall Export Old,240 Nassau Park Blvd,08540,NJ,New Jersey,Princeton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,40.3030663,-74.6755942
1578,1578,South Dollar Dollar,4464 Devine St,29205,SC,South Carolina,Columbia,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,1,1,33.989842,-80.976607
1579,1579,Winter Inc North,4825 Dayton Blvd Ste H,37415,TN,Tennessee,Chattanooga,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,1,0,0,35.1387379,-85.279877
1580,1580,USA New Store,9815 Rose Commons Dr,28078,NC,North Carolina,Huntersville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,0,0,1,35.4086969,-80.864149
1581,1581,Goods Lead Urban,1200 Welsh Rd,19454,PA,Pennsylvania,North Wales,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,0,40.226748,-75.257918
1582,1582,Hot Fall USA,16 Carden Place,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,0,0,57.1446167,-2.1195565
1583,1583,Main The Design,2880 Ygnacio Valley Rd,94598,CA,California,Walnut Creek,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,1,1,0,37.9272144,-122.015489
1584,1584,Associates No.1 First, 25 Rodney St Liverpool,NULL,NULL,NULL, Liverpool,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,0,53.4017382,-2.9732689
4022,4022,Winter .com Associates,1 Lee House,NULL,DUB ,NULL,Blackrock,Ireland,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,1,0,53.3318707,-6.2241441
1586,1586,New Old Urban,3365 Deer Valley Rd,94531,CA,California,Antioch,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,37.989125,-121.78434
1587,1587,Cents Rural East,4551 Forbes Blvd,20706,MD,Maryland,Lanham,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,1,0,38.952349,-76.833127
1652,1652,Group Enterprise The,Corke Abbey,NULL,WIC,NULL,Bray,Ireland,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,1,0,53.2105843,-6.1129476
1589,1589,Cents Rural Rural,18 Bon Accord Sq,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,57.1428224,-2.10736
1590,1590,Goods Old West, 1 Bow Church Yard Cheapside,NULL,NULL,NULL, London,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,0,1,0,51.5143456,-0.0955194
1591,1591,Cents Import Summer,650 N Bisbee Ave,85643,AZ,Arizona,Willcox,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,1,1,1,32.2620255,-109.8414421
1592,1592,Associates Hot Enterprise,111 Crown Street,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,57.1426138,-2.1017002
1593,1593,Design No.1 Fall,Ste B22148 Broadway,81507,CO,Colorado,Grand Junction,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,NULL,NULL
1594,1594,East Group First,97 Chambers St,10007,NY,New York,New York,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,1,0,40.7150589,-74.007441
1595,1595,North .com Group,1025 Connecticut Ave NW Ste 605,20036,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,38.903324,-77.039348
